,SERCODIGO,VALDATA,VALVALOR,NIVNOME,TERCODIGO
3000,GM366_TJOVERV366,1994-09-26T00:00:00-03:00,0.00603774039541347,,
3001,GM366_TJOVERV366,1994-09-27T00:00:00-03:00,0.00589514473632039,,
3002,GM366_TJOVERV366,1994-09-28T00:00:00-03:00,0.00552494408405858,,
3003,GM366_TJOVERV366,1994-09-29T00:00:00-03:00,0.00515942981235677,,
3004,GM366_TJOVERV366,1994-09-30T00:00:00-03:00,0.00469631842561938,,
3005,GM366_TJOVERV366,1994-10-01T00:00:00-03:00,,,
3006,GM366_TJOVERV366,1994-10-02T00:00:00-03:00,,,
3007,GM366_TJOVERV366,1994-10-03T00:00:00-03:00,,,
3008,GM366_TJOVERV366,1994-10-04T00:00:00-03:00,0.00575166041568994,,
3009,GM366_TJOVERV366,1994-10-05T00:00:00-03:00,0.00671638092529962,,
3010,GM366_TJOVERV366,1994-10-06T00:00:00-03:00,0.0073958892493518,,
3011,GM366_TJOVERV366,1994-10-07T00:00:00-03:00,0.00787139889872198,,
3012,GM366_TJOVERV366,1994-10-08T00:00:00-03:00,,,
3013,GM366_TJOVERV366,1994-10-09T00:00:00-03:00,,,
3014,GM366_TJOVERV366,1994-10-10T00:00:00-03:00,0.0082409102759859,,
3015,GM366_TJOVERV366,1994-10-11T00:00:00-03:00,0.00846543715713994,,
3016,GM366_TJOVERV366,1994-10-12T00:00:00-03:00,,,
3017,GM366_TJOVERV366,1994-10-13T00:00:00-03:00,0.00870204328579469,,
3018,GM366_TJOVERV366,1994-10-14T00:00:00-03:00,0.00885315411948429,,
3019,GM366_TJOVERV366,1994-10-15T00:00:00-03:00,,,
3020,GM366_TJOVERV366,1994-10-16T00:00:00-03:00,,,
3021,GM366_TJOVERV366,1994-10-17T00:00:00-03:00,0.00902726186674126,,
3022,GM366_TJOVERV366,1994-10-18T00:00:00-03:00,0.00898222706448663,,
3023,GM366_TJOVERV366,1994-10-19T00:00:00-03:00,0.00897956163125469,,
3024,GM366_TJOVERV366,1994-10-20T00:00:00-03:00,0.00889442924390269,,
3025,GM366_TJOVERV366,1994-10-21T00:00:00-03:00,0.00877394662597205,,
3026,GM366_TJOVERV366,1994-10-22T00:00:00-03:00,,,
3027,GM366_TJOVERV366,1994-10-23T00:00:00-03:00,,,
3028,GM366_TJOVERV366,1994-10-24T00:00:00-03:00,0.00854932007231764,,
3029,GM366_TJOVERV366,1994-10-25T00:00:00-03:00,0.00822110709347439,,
3030,GM366_TJOVERV366,1994-10-26T00:00:00-03:00,0.0077255989445793,,
3031,GM366_TJOVERV366,1994-10-27T00:00:00-03:00,0.007089464658561,,
3032,GM366_TJOVERV366,1994-10-28T00:00:00-03:00,0.00631109246854047,,
3033,GM366_TJOVERV366,1994-10-29T00:00:00-03:00,,,
3034,GM366_TJOVERV366,1994-10-30T00:00:00-03:00,,,
3035,GM366_TJOVERV366,1994-10-31T00:00:00-03:00,0.00847744310706336,,
3036,GM366_TJOVERV366,1994-11-01T00:00:00-03:00,0.00963234727007314,,
3037,GM366_TJOVERV366,1994-11-02T00:00:00-02:00,,,
3038,GM366_TJOVERV366,1994-11-03T00:00:00-02:00,0.0106140185367408,,
3039,GM366_TJOVERV366,1994-11-04T00:00:00-02:00,0.0121860048010569,,
3040,GM366_TJOVERV366,1994-11-05T00:00:00-02:00,,,
3041,GM366_TJOVERV366,1994-11-06T00:00:00-02:00,,,
3042,GM366_TJOVERV366,1994-11-07T00:00:00-02:00,0.0133882297266287,,
3043,GM366_TJOVERV366,1994-11-08T00:00:00-02:00,0.0143141655748105,,
3044,GM366_TJOVERV366,1994-11-09T00:00:00-02:00,0.0149820089683676,,
3045,GM366_TJOVERV366,1994-11-10T00:00:00-02:00,0.0154484345149422,,
3046,GM366_TJOVERV366,1994-11-11T00:00:00-02:00,0.015819053065677,,
3047,GM366_TJOVERV366,1994-11-12T00:00:00-02:00,,,
3048,GM366_TJOVERV366,1994-11-13T00:00:00-02:00,,,
3049,GM366_TJOVERV366,1994-11-14T00:00:00-02:00,0.0160538695064916,,
3050,GM366_TJOVERV366,1994-11-15T00:00:00-02:00,,,
3051,GM366_TJOVERV366,1994-11-16T00:00:00-02:00,0.0161283541559046,,
3052,GM366_TJOVERV366,1994-11-17T00:00:00-02:00,0.0159981779313595,,
3053,GM366_TJOVERV366,1994-11-18T00:00:00-02:00,0.0156976561068618,,
3054,GM366_TJOVERV366,1994-11-19T00:00:00-02:00,,,
3055,GM366_TJOVERV366,1994-11-20T00:00:00-02:00,,,
3056,GM366_TJOVERV366,1994-11-21T00:00:00-02:00,0.0152166993187043,,
3057,GM366_TJOVERV366,1994-11-22T00:00:00-02:00,0.0145374100115229,,
3058,GM366_TJOVERV366,1994-11-23T00:00:00-02:00,0.0136301673618154,,
3059,GM366_TJOVERV366,1994-11-24T00:00:00-02:00,0.0125308911673706,,
3060,GM366_TJOVERV366,1994-11-25T00:00:00-02:00,0.0110985494545884,,
3061,GM366_TJOVERV366,1994-11-26T00:00:00-02:00,,,
3062,GM366_TJOVERV366,1994-11-27T00:00:00-02:00,,,
3063,GM366_TJOVERV366,1994-11-28T00:00:00-02:00,0.00931356305885701,,
3064,GM366_TJOVERV366,1994-11-29T00:00:00-02:00,0.00691784344848836,,
3065,GM366_TJOVERV366,1994-11-30T00:00:00-02:00,0.00138074808973329,,
3066,GM366_TJOVERV366,1994-12-01T00:00:00-02:00,0.00836441128354092,,
3067,GM366_TJOVERV366,1994-12-02T00:00:00-02:00,0.0124298408331222,,
3068,GM366_TJOVERV366,1994-12-03T00:00:00-02:00,,,
3069,GM366_TJOVERV366,1994-12-04T00:00:00-02:00,,,
3070,GM366_TJOVERV366,1994-12-05T00:00:00-02:00,0.015188171835282,,
3071,GM366_TJOVERV366,1994-12-06T00:00:00-02:00,0.0174241446092483,,
3072,GM366_TJOVERV366,1994-12-07T00:00:00-02:00,0.0213912120624728,,
3073,GM366_TJOVERV366,1994-12-08T00:00:00-02:00,0.0242257314755844,,
3074,GM366_TJOVERV366,1994-12-09T00:00:00-02:00,0.0263879054690371,,
3075,GM366_TJOVERV366,1994-12-10T00:00:00-02:00,,,
3076,GM366_TJOVERV366,1994-12-11T00:00:00-02:00,,,
3077,GM366_TJOVERV366,1994-12-12T00:00:00-02:00,0.0279675174583678,,
3078,GM366_TJOVERV366,1994-12-13T00:00:00-02:00,0.0292202374155128,,
3079,GM366_TJOVERV366,1994-12-14T00:00:00-02:00,0.030245191450472,,
3080,GM366_TJOVERV366,1994-12-15T00:00:00-02:00,0.0314438595588413,,
3081,GM366_TJOVERV366,1994-12-16T00:00:00-02:00,0.0328929544927233,,
3082,GM366_TJOVERV366,1994-12-17T00:00:00-02:00,,,
3083,GM366_TJOVERV366,1994-12-18T00:00:00-02:00,,,
3084,GM366_TJOVERV366,1994-12-19T00:00:00-02:00,0.0335748074208497,,
3085,GM366_TJOVERV366,1994-12-20T00:00:00-02:00,0.0340664448666904,,
3086,GM366_TJOVERV366,1994-12-21T00:00:00-02:00,0.0342667485421578,,
3087,GM366_TJOVERV366,1994-12-22T00:00:00-02:00,0.0337984391452768,,
3088,GM366_TJOVERV366,1994-12-23T00:00:00-02:00,0.0328917081498352,,
3089,GM366_TJOVERV366,1994-12-24T00:00:00-02:00,,,
3090,GM366_TJOVERV366,1994-12-25T00:00:00-02:00,,,
3091,GM366_TJOVERV366,1994-12-26T00:00:00-02:00,0.0312596479442496,,
3092,GM366_TJOVERV366,1994-12-27T00:00:00-02:00,0.0289180234264549,,
3093,GM366_TJOVERV366,1994-12-28T00:00:00-02:00,0.0254706639413453,,
3094,GM366_TJOVERV366,1994-12-29T00:00:00-02:00,0.020363534019376,,
3095,GM366_TJOVERV366,1994-12-30T00:00:00-02:00,0.0191081092724925,,
3096,GM366_TJOVERV366,1994-12-31T00:00:00-02:00,,,
3097,GM366_TJOVERV366,1995-01-01T00:00:00-02:00,,,
3098,GM366_TJOVERV366,1995-01-02T00:00:00-02:00,0.0191081300125365,,
3099,GM366_TJOVERV366,1995-01-03T00:00:00-02:00,0.0186086392776089,,
3100,GM366_TJOVERV366,1995-01-04T00:00:00-02:00,0.01758556174861,,
3101,GM366_TJOVERV366,1995-01-05T00:00:00-02:00,0.0178683116569044,,
3102,GM366_TJOVERV366,1995-01-06T00:00:00-02:00,0.0177347252496623,,
3103,GM366_TJOVERV366,1995-01-07T00:00:00-02:00,,,
3104,GM366_TJOVERV366,1995-01-08T00:00:00-02:00,,,
3105,GM366_TJOVERV366,1995-01-09T00:00:00-02:00,0.017230688906345,,
3106,GM366_TJOVERV366,1995-01-10T00:00:00-02:00,0.0162838216366745,,
3107,GM366_TJOVERV366,1995-01-11T00:00:00-02:00,0.0155387359901922,,
3108,GM366_TJOVERV366,1995-01-12T00:00:00-02:00,0.0145576985619748,,
3109,GM366_TJOVERV366,1995-01-13T00:00:00-02:00,0.0138984710437284,,
3110,GM366_TJOVERV366,1995-01-14T00:00:00-02:00,,,
3111,GM366_TJOVERV366,1995-01-15T00:00:00-02:00,,,
3112,GM366_TJOVERV366,1995-01-16T00:00:00-02:00,0.0138241955779165,,
3113,GM366_TJOVERV366,1995-01-17T00:00:00-02:00,0.0132497551374031,,
3114,GM366_TJOVERV366,1995-01-18T00:00:00-02:00,0.0127252092329592,,
3115,GM366_TJOVERV366,1995-01-19T00:00:00-02:00,0.0123531240394322,,
3116,GM366_TJOVERV366,1995-01-20T00:00:00-02:00,0.0116866997000839,,
3117,GM366_TJOVERV366,1995-01-21T00:00:00-02:00,,,
3118,GM366_TJOVERV366,1995-01-22T00:00:00-02:00,,,
3119,GM366_TJOVERV366,1995-01-23T00:00:00-02:00,0.0111139143738969,,
3120,GM366_TJOVERV366,1995-01-24T00:00:00-02:00,0.0102682964954035,,
3121,GM366_TJOVERV366,1995-01-25T00:00:00-02:00,0.00944946299458349,,
3122,GM366_TJOVERV366,1995-01-26T00:00:00-02:00,0.00836833259022156,,
3123,GM366_TJOVERV366,1995-01-27T00:00:00-02:00,0.00688650243354022,,
3124,GM366_TJOVERV366,1995-01-28T00:00:00-02:00,,,
3125,GM366_TJOVERV366,1995-01-29T00:00:00-02:00,,,
3126,GM366_TJOVERV366,1995-01-30T00:00:00-02:00,0.00444614858422604,,
3127,GM366_TJOVERV366,1995-01-31T00:00:00-02:00,0.00409095484789183,,
3128,GM366_TJOVERV366,1995-02-01T00:00:00-02:00,0.0151187495122899,,
3129,GM366_TJOVERV366,1995-02-02T00:00:00-02:00,0.0209412004929482,,
3130,GM366_TJOVERV366,1995-02-03T00:00:00-02:00,0.0252940923618933,,
3131,GM366_TJOVERV366,1995-02-04T00:00:00-02:00,,,
3132,GM366_TJOVERV366,1995-02-05T00:00:00-02:00,,,
3133,GM366_TJOVERV366,1995-02-06T00:00:00-02:00,0.028656694158898,,
3134,GM366_TJOVERV366,1995-02-07T00:00:00-02:00,0.0312760266194761,,
3135,GM366_TJOVERV366,1995-02-08T00:00:00-02:00,0.0333892446320083,,
3136,GM366_TJOVERV366,1995-02-09T00:00:00-02:00,0.0348246730075251,,
3137,GM366_TJOVERV366,1995-02-10T00:00:00-02:00,0.0358359635176616,,
3138,GM366_TJOVERV366,1995-02-11T00:00:00-02:00,,,
3139,GM366_TJOVERV366,1995-02-12T00:00:00-03:00,,,
3140,GM366_TJOVERV366,1995-02-13T00:00:00-03:00,0.0365164659863059,,
3141,GM366_TJOVERV366,1995-02-14T00:00:00-03:00,0.0367776450643781,,
3142,GM366_TJOVERV366,1995-02-15T00:00:00-03:00,0.0367088893420033,,
3143,GM366_TJOVERV366,1995-02-16T00:00:00-03:00,0.0363664303794947,,
3144,GM366_TJOVERV366,1995-02-17T00:00:00-03:00,0.0356564290150206,,
3145,GM366_TJOVERV366,1995-02-18T00:00:00-03:00,,,
3146,GM366_TJOVERV366,1995-02-19T00:00:00-03:00,,,
3147,GM366_TJOVERV366,1995-02-20T00:00:00-03:00,0.0345734157703628,,
3148,GM366_TJOVERV366,1995-02-21T00:00:00-03:00,0.0330536426444547,,
3149,GM366_TJOVERV366,1995-02-22T00:00:00-03:00,0.0311630912662593,,
3150,GM366_TJOVERV366,1995-02-23T00:00:00-03:00,0.0286787885557281,,
3151,GM366_TJOVERV366,1995-02-24T00:00:00-03:00,0.0254097805055946,,
3152,GM366_TJOVERV366,1995-02-25T00:00:00-03:00,,,
3153,GM366_TJOVERV366,1995-02-26T00:00:00-03:00,,,
3154,GM366_TJOVERV366,1995-02-27T00:00:00-03:00,,,
3155,GM366_TJOVERV366,1995-02-28T00:00:00-03:00,,,
3156,GM366_TJOVERV366,1995-03-01T00:00:00-03:00,0.0291294696360275,,
3157,GM366_TJOVERV366,1995-03-02T00:00:00-03:00,0.0327164355097492,,
3158,GM366_TJOVERV366,1995-03-03T00:00:00-03:00,0.0359172606415233,,
3159,GM366_TJOVERV366,1995-03-04T00:00:00-03:00,,,
3160,GM366_TJOVERV366,1995-03-05T00:00:00-03:00,,,
3161,GM366_TJOVERV366,1995-03-06T00:00:00-03:00,0.0403080101208853,,
3162,GM366_TJOVERV366,1995-03-07T00:00:00-03:00,0.0436777329104062,,
3163,GM366_TJOVERV366,1995-03-08T00:00:00-03:00,0.0462331496127992,,
3164,GM366_TJOVERV366,1995-03-09T00:00:00-03:00,0.0481396897436374,,
3165,GM366_TJOVERV366,1995-03-10T00:00:00-03:00,0.0516259528502919,,
3166,GM366_TJOVERV366,1995-03-11T00:00:00-03:00,,,
3167,GM366_TJOVERV366,1995-03-12T00:00:00-03:00,,,
3168,GM366_TJOVERV366,1995-03-13T00:00:00-03:00,0.0546881616846171,,
3169,GM366_TJOVERV366,1995-03-14T00:00:00-03:00,0.0574199971302288,,
3170,GM366_TJOVERV366,1995-03-15T00:00:00-03:00,0.0599621970921059,,
3171,GM366_TJOVERV366,1995-03-16T00:00:00-03:00,0.0622804656837345,,
3172,GM366_TJOVERV366,1995-03-17T00:00:00-03:00,0.0644105513322591,,
3173,GM366_TJOVERV366,1995-03-18T00:00:00-03:00,,,
3174,GM366_TJOVERV366,1995-03-19T00:00:00-03:00,,,
3175,GM366_TJOVERV366,1995-03-20T00:00:00-03:00,0.066355986154931,,
3176,GM366_TJOVERV366,1995-03-21T00:00:00-03:00,0.06813968632114,,
3177,GM366_TJOVERV366,1995-03-22T00:00:00-03:00,0.0697638707629602,,
3178,GM366_TJOVERV366,1995-03-23T00:00:00-03:00,0.0712425223432427,,
3179,GM366_TJOVERV366,1995-03-24T00:00:00-03:00,0.0725783439797553,,
3180,GM366_TJOVERV366,1995-03-25T00:00:00-03:00,,,
3181,GM366_TJOVERV366,1995-03-26T00:00:00-03:00,,,
3182,GM366_TJOVERV366,1995-03-27T00:00:00-03:00,0.0737790941858174,,
3183,GM366_TJOVERV366,1995-03-28T00:00:00-03:00,0.074820387578287,,
3184,GM366_TJOVERV366,1995-03-29T00:00:00-03:00,0.0757424216407629,,
3185,GM366_TJOVERV366,1995-03-30T00:00:00-03:00,0.0725723273756907,,
3186,GM366_TJOVERV366,1995-03-31T00:00:00-03:00,0.0683647632372425,,
3187,GM366_TJOVERV366,1995-04-01T00:00:00-03:00,,,
3188,GM366_TJOVERV366,1995-04-02T00:00:00-03:00,,,
3189,GM366_TJOVERV366,1995-04-03T00:00:00-03:00,0.0702410996805638,,
3190,GM366_TJOVERV366,1995-04-04T00:00:00-03:00,0.0695311102350134,,
3191,GM366_TJOVERV366,1995-04-05T00:00:00-03:00,0.0661710268395042,,
3192,GM366_TJOVERV366,1995-04-06T00:00:00-03:00,0.0598142343392207,,
3193,GM366_TJOVERV366,1995-04-07T00:00:00-03:00,0.0493151984715875,,
3194,GM366_TJOVERV366,1995-04-08T00:00:00-03:00,,,
3195,GM366_TJOVERV366,1995-04-09T00:00:00-03:00,,,
3196,GM366_TJOVERV366,1995-04-10T00:00:00-03:00,0.0522977993188195,,
3197,GM366_TJOVERV366,1995-04-11T00:00:00-03:00,0.0545511732483248,,
3198,GM366_TJOVERV366,1995-04-12T00:00:00-03:00,0.0561504357166318,,
3199,GM366_TJOVERV366,1995-04-13T00:00:00-03:00,,,
3200,GM366_TJOVERV366,1995-04-14T00:00:00-03:00,,,
3201,GM366_TJOVERV366,1995-04-15T00:00:00-03:00,,,
3202,GM366_TJOVERV366,1995-04-16T00:00:00-03:00,,,
3203,GM366_TJOVERV366,1995-04-17T00:00:00-03:00,0.0572590868026947,,
3204,GM366_TJOVERV366,1995-04-18T00:00:00-03:00,0.0577773512237312,,
3205,GM366_TJOVERV366,1995-04-19T00:00:00-03:00,0.0577733699538302,,
3206,GM366_TJOVERV366,1995-04-20T00:00:00-03:00,0.0572470340336836,,
3207,GM366_TJOVERV366,1995-04-21T00:00:00-03:00,,,
3208,GM366_TJOVERV366,1995-04-22T00:00:00-03:00,,,
3209,GM366_TJOVERV366,1995-04-23T00:00:00-03:00,,,
3210,GM366_TJOVERV366,1995-04-24T00:00:00-03:00,0.0562167847281058,,
3211,GM366_TJOVERV366,1995-04-25T00:00:00-03:00,0.05458175064528,,
3212,GM366_TJOVERV366,1995-04-26T00:00:00-03:00,0.0523252213591183,,
3213,GM366_TJOVERV366,1995-04-27T00:00:00-03:00,0.0493620374933795,,
3214,GM366_TJOVERV366,1995-04-28T00:00:00-03:00,0.0455545098662551,,
3215,GM366_TJOVERV366,1995-04-29T00:00:00-03:00,,,
3216,GM366_TJOVERV366,1995-04-30T00:00:00-03:00,,,
3217,GM366_TJOVERV366,1995-05-01T00:00:00-03:00,,,
3218,GM366_TJOVERV366,1995-05-02T00:00:00-03:00,0.048430735622148,,
3219,GM366_TJOVERV366,1995-05-03T00:00:00-03:00,0.0512123232260387,,
3220,GM366_TJOVERV366,1995-05-04T00:00:00-03:00,0.0538186357459967,,
3221,GM366_TJOVERV366,1995-05-05T00:00:00-03:00,0.0563388359515217,,
3222,GM366_TJOVERV366,1995-05-06T00:00:00-03:00,,,
3223,GM366_TJOVERV366,1995-05-07T00:00:00-03:00,,,
3224,GM366_TJOVERV366,1995-05-08T00:00:00-03:00,0.0610870699948561,,
3225,GM366_TJOVERV366,1995-05-09T00:00:00-03:00,0.0647840810589774,,
3226,GM366_TJOVERV366,1995-05-10T00:00:00-03:00,0.0676159747041062,,
3227,GM366_TJOVERV366,1995-05-11T00:00:00-03:00,0.0697218398352419,,
3228,GM366_TJOVERV366,1995-05-12T00:00:00-03:00,0.0711047423015479,,
3229,GM366_TJOVERV366,1995-05-13T00:00:00-03:00,,,
3230,GM366_TJOVERV366,1995-05-14T00:00:00-03:00,,,
3231,GM366_TJOVERV366,1995-05-15T00:00:00-03:00,0.0718064643222428,,
3232,GM366_TJOVERV366,1995-05-16T00:00:00-03:00,0.0718850952535567,,
3233,GM366_TJOVERV366,1995-05-17T00:00:00-03:00,0.0712966603743796,,
3234,GM366_TJOVERV366,1995-05-18T00:00:00-03:00,0.0699705303645811,,
3235,GM366_TJOVERV366,1995-05-19T00:00:00-03:00,0.0679701161089154,,
3236,GM366_TJOVERV366,1995-05-20T00:00:00-03:00,,,
3237,GM366_TJOVERV366,1995-05-21T00:00:00-03:00,,,
3238,GM366_TJOVERV366,1995-05-22T00:00:00-03:00,0.0651801082232411,,
3239,GM366_TJOVERV366,1995-05-23T00:00:00-03:00,0.0614931263793173,,
3240,GM366_TJOVERV366,1995-05-24T00:00:00-03:00,0.0566475625837864,,
3241,GM366_TJOVERV366,1995-05-25T00:00:00-03:00,0.050499694395365,,
3242,GM366_TJOVERV366,1995-05-26T00:00:00-03:00,0.0423785344383429,,
3243,GM366_TJOVERV366,1995-05-27T00:00:00-03:00,,,
3244,GM366_TJOVERV366,1995-05-28T00:00:00-03:00,,,
3245,GM366_TJOVERV366,1995-05-29T00:00:00-03:00,0.0307588928284759,,
3246,GM366_TJOVERV366,1995-05-30T00:00:00-03:00,0.000852675026502715,,
3247,GM366_TJOVERV366,1995-05-31T00:00:00-03:00,0.000754968132660438,,
3248,GM366_TJOVERV366,1995-06-01T00:00:00-03:00,0.000836537858375223,,
3249,GM366_TJOVERV366,1995-06-02T00:00:00-03:00,0.000811883573293713,,
3250,GM366_TJOVERV366,1995-06-03T00:00:00-03:00,,,
3251,GM366_TJOVERV366,1995-06-04T00:00:00-03:00,,,
3252,GM366_TJOVERV366,1995-06-05T00:00:00-03:00,0.000777902786400009,,
3253,GM366_TJOVERV366,1995-06-06T00:00:00-03:00,0.000775141019503959,,
3254,GM366_TJOVERV366,1995-06-07T00:00:00-03:00,0.000753100979332011,,
3255,GM366_TJOVERV366,1995-06-08T00:00:00-03:00,0.000709989577352014,,
3256,GM366_TJOVERV366,1995-06-09T00:00:00-03:00,0.000719363284461245,,
3257,GM366_TJOVERV366,1995-06-10T00:00:00-03:00,,,
3258,GM366_TJOVERV366,1995-06-11T00:00:00-03:00,,,
3259,GM366_TJOVERV366,1995-06-12T00:00:00-03:00,0.000720036369026433,,
3260,GM366_TJOVERV366,1995-06-13T00:00:00-03:00,0.00071203350554464,,
3261,GM366_TJOVERV366,1995-06-14T00:00:00-03:00,0.000727477093851301,,
3262,GM366_TJOVERV366,1995-06-15T00:00:00-03:00,,,
3263,GM366_TJOVERV366,1995-06-16T00:00:00-03:00,0.000740502698260955,,
3264,GM366_TJOVERV366,1995-06-17T00:00:00-03:00,,,
3265,GM366_TJOVERV366,1995-06-18T00:00:00-03:00,,,
3266,GM366_TJOVERV366,1995-06-19T00:00:00-03:00,0.000751236104815559,,
3267,GM366_TJOVERV366,1995-06-20T00:00:00-03:00,0.000759774466021614,,
3268,GM366_TJOVERV366,1995-06-21T00:00:00-03:00,0.000766191169520819,,
3269,GM366_TJOVERV366,1995-06-22T00:00:00-03:00,0.000770539221764998,,
3270,GM366_TJOVERV366,1995-06-23T00:00:00-03:00,0.000772853538063982,,
3271,GM366_TJOVERV366,1995-06-24T00:00:00-03:00,,,
3272,GM366_TJOVERV366,1995-06-25T00:00:00-03:00,,,
3273,GM366_TJOVERV366,1995-06-26T00:00:00-03:00,0.000773152381688822,,
3274,GM366_TJOVERV366,1995-06-27T00:00:00-03:00,0.000771438094935334,,
3275,GM366_TJOVERV366,1995-06-28T00:00:00-03:00,0.000767697191812692,,
3276,GM366_TJOVERV366,1995-06-29T00:00:00-03:00,0.000761899821046052,,
3277,GM366_TJOVERV366,1995-06-30T00:00:00-03:00,0.000753998548603508,,
3278,GM366_TJOVERV366,1995-07-01T00:00:00-03:00,,,
3279,GM366_TJOVERV366,1995-07-02T00:00:00-03:00,,,
3280,GM366_TJOVERV366,1995-07-03T00:00:00-03:00,0.000454427568728133,,
3281,GM366_TJOVERV366,1995-07-04T00:00:00-03:00,0.000414787194510941,,
3282,GM366_TJOVERV366,1995-07-05T00:00:00-03:00,0.000366718602246502,,
3283,GM366_TJOVERV366,1995-07-06T00:00:00-03:00,0.000366718602246502,,
3284,GM366_TJOVERV366,1995-07-07T00:00:00-03:00,0.000366718602246502,,
3285,GM366_TJOVERV366,1995-07-08T00:00:00-03:00,,,
3286,GM366_TJOVERV366,1995-07-09T00:00:00-03:00,,,
3287,GM366_TJOVERV366,1995-07-10T00:00:00-03:00,0.00040452454147978,,
3288,GM366_TJOVERV366,1995-07-11T00:00:00-03:00,0.000434953887466221,,
3289,GM366_TJOVERV366,1995-07-12T00:00:00-03:00,0.000459474560690015,,
3290,GM366_TJOVERV366,1995-07-13T00:00:00-03:00,0.00055788897659977,,
3291,GM366_TJOVERV366,1995-07-14T00:00:00-03:00,0.000630805116639389,,
3292,GM366_TJOVERV366,1995-07-15T00:00:00-03:00,,,
3293,GM366_TJOVERV366,1995-07-16T00:00:00-03:00,,,
3294,GM366_TJOVERV366,1995-07-17T00:00:00-03:00,0.000784366054945502,,
3295,GM366_TJOVERV366,1995-07-18T00:00:00-03:00,0.000895269655238201,,
3296,GM366_TJOVERV366,1995-07-19T00:00:00-03:00,0.000978134979180842,,
3297,GM366_TJOVERV366,1995-07-20T00:00:00-03:00,0.0010396879117654,,
3298,GM366_TJOVERV366,1995-07-21T00:00:00-03:00,0.00108356656681181,,
3299,GM366_TJOVERV366,1995-07-22T00:00:00-03:00,,,
3300,GM366_TJOVERV366,1995-07-23T00:00:00-03:00,,,
3301,GM366_TJOVERV366,1995-07-24T00:00:00-03:00,0.00111186541002981,,
3302,GM366_TJOVERV366,1995-07-25T00:00:00-03:00,0.00112575996988542,,
3303,GM366_TJOVERV366,1995-07-26T00:00:00-03:00,0.00112578371103836,,
3304,GM366_TJOVERV366,1995-07-27T00:00:00-03:00,0.00111193752196308,,
3305,GM366_TJOVERV366,1995-07-28T00:00:00-03:00,0.00108368988918727,,
3306,GM366_TJOVERV366,1995-07-29T00:00:00-03:00,,,
3307,GM366_TJOVERV366,1995-07-30T00:00:00-03:00,,,
3308,GM366_TJOVERV366,1995-07-31T00:00:00-03:00,0.0010398678442818,,
3309,GM366_TJOVERV366,1995-08-01T00:00:00-03:00,0.0113982386893374,,
3310,GM366_TJOVERV366,1995-08-02T00:00:00-03:00,0.0157673579784317,,
3311,GM366_TJOVERV366,1995-08-03T00:00:00-03:00,0.0187923414764253,,
3312,GM366_TJOVERV366,1995-08-04T00:00:00-03:00,0.0214092314011384,,
3313,GM366_TJOVERV366,1995-08-05T00:00:00-03:00,,,
3314,GM366_TJOVERV366,1995-08-06T00:00:00-03:00,,,
3315,GM366_TJOVERV366,1995-08-07T00:00:00-03:00,0.023889548790123,,
3316,GM366_TJOVERV366,1995-08-08T00:00:00-03:00,0.0258018582891558,,
3317,GM366_TJOVERV366,1995-08-09T00:00:00-03:00,0.0273088548548029,,
3318,GM366_TJOVERV366,1995-08-10T00:00:00-03:00,0.028407535309818,,
3319,GM366_TJOVERV366,1995-08-11T00:00:00-03:00,0.029179876196273,,
3320,GM366_TJOVERV366,1995-08-12T00:00:00-03:00,,,
3321,GM366_TJOVERV366,1995-08-13T00:00:00-03:00,,,
3322,GM366_TJOVERV366,1995-08-14T00:00:00-03:00,0.0296243264727288,,
3323,GM366_TJOVERV366,1995-08-15T00:00:00-03:00,0.0298006982773922,,
3324,GM366_TJOVERV366,1995-08-16T00:00:00-03:00,0.0296771465379693,,
3325,GM366_TJOVERV366,1995-08-17T00:00:00-03:00,0.0292498708614351,,
3326,GM366_TJOVERV366,1995-08-18T00:00:00-03:00,0.0285052166128193,,
3327,GM366_TJOVERV366,1995-08-19T00:00:00-03:00,,,
3328,GM366_TJOVERV366,1995-08-20T00:00:00-03:00,,,
3329,GM366_TJOVERV366,1995-08-21T00:00:00-03:00,0.0274173359908554,,
3330,GM366_TJOVERV366,1995-08-22T00:00:00-03:00,0.0259430869690898,,
3331,GM366_TJOVERV366,1995-08-23T00:00:00-03:00,0.0240114081239449,,
3332,GM366_TJOVERV366,1995-08-24T00:00:00-03:00,0.021499353214972,,
3333,GM366_TJOVERV366,1995-08-25T00:00:00-03:00,0.0181677507465343,,
3334,GM366_TJOVERV366,1995-08-26T00:00:00-03:00,,,
3335,GM366_TJOVERV366,1995-08-27T00:00:00-03:00,,,
3336,GM366_TJOVERV366,1995-08-28T00:00:00-03:00,0.013419487906506,,
3337,GM366_TJOVERV366,1995-08-29T00:00:00-03:00,0.00350266385999487,,
3338,GM366_TJOVERV366,1995-08-30T00:00:00-03:00,0.00295328975809458,,
3339,GM366_TJOVERV366,1995-08-31T00:00:00-03:00,0.00232252541607101,,
3340,GM366_TJOVERV366,1995-09-01T00:00:00-03:00,0.00232252541607101,,
3341,GM366_TJOVERV366,1995-09-02T00:00:00-03:00,,,
3342,GM366_TJOVERV366,1995-09-03T00:00:00-03:00,,,
3343,GM366_TJOVERV366,1995-09-04T00:00:00-03:00,0.00200974589832432,,
3344,GM366_TJOVERV366,1995-09-05T00:00:00-03:00,0.00200974589832432,,
